ID,artist
4565,ゲルニカ
28122,KERENMI
22656,Kero Kero Bonito
24755,ケロポンズ＆すかんぽ
19183,ケロポンズ
29663,ケロポンズ・狭山台児童館合唱団
20192,ケロポンズ、狭山第二児童館合唱団
29665,ケロポンズ・藤本ともひこ
29664,ケロポンズ・藤本ともひこ・狭山台児童館合唱団
7712,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ)、モア、日向家、小雪＆子猫
7713,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ) with アンゴル・モア
7710,ケロロ小隊(渡辺久美子・中田譲治・小桜エツ子・子安武人・草尾毅)
10361,ケロロ聖歌隊
8508,ケロロ(渡辺久美子)＋夏美(斎藤千和)
14985,Gero
17828,下呂阿古哉(寺島拓篤)
26967,Gero×ARAKI
21070,KRD8
12089,k-waves LAB feat.初音ミク Append
18788,KFK
24894,KM
16046,KMM団
20180,K-CRAP &amp; M.G.K
6028,ケーシー浅沼
4560,ケーシー・ランキン
12088,ke-ji feat.鏡音レン Append
8707,KG
13724,KGDR
21340,KG × MAY'S × SHIKATA
11915,KSQUARED
18019,KSUKE
13578,kz(livetune)×八王子P feat. 初音ミク
9953,kz(livetune) feat.初音ミク
22623,kz(livetune)×夢眠ネム
14447,KT(斎賀みつき)
17800,KTMusic
15340,ケートー(笹本菜津枝)
26299,K★Bオールスターズ
18970,KBG84(つちだきくお＆小浜島ばあちゃん合唱団)
472,K.featuring verbal from m-flo
20226,K-YO
24155,ゲーム実況者わくわくバンド
6653,Ken
7735,KENN
6030,ケン赤坂
22294,KEN ISHII
8593,拳一
23494,KEN1CHI
13315,KENN with The NaB's
13223,ケン・カタヤマ
13225,ケン・カタヤマと1000人の祈り合唱団
16192,研究生(HKT48)
12994,研究生(SKE48)
15536,研究生(NMB48)
25396,研究生(NGT48)
13490,研究生(AKB48)
1313,けん♀♂けん
21110,KenKen
11947,剣崎一真(椿隆之)
15655,剣崎真琴(宮本佳那子)・円亜久里(釘宮理恵)
8530,KEN THE 390
11879,Kenshiro
489,KENZI &amp; THE TRIPS
8454,ケンジとエリサ
6031,研二と慶子
24064,剣城あきら(森なな子)
25237,けんじる
487,KENJIRO
8680,Kenjiro
30395,KENSINGTON AND HAUS
486,KEN-JIN BAND
13051,賢多
24864,KEN☆Tackey
25164,ケンタッキー(梶裕貴)
11132,ケンタ(永澤菜教)
17654,ケン田村
12979,KENZI
15376,ケント(石田彰)
11023,ケント・ギルバート、ジュン・マリー
15177,ケンとサト
11421,ケント・デリカット、松田多香子、森の木児童合唱団
2215,研ナオコ
30346,KEN VOLCANO a.k.a. KEN-1-RAW
10243,剣持勇(小杉十郎太)
488,KENYA with J-TRAP
7123,KEN-U
7814,KEN-U from ENT DEAL LEAGUE
5485,Ken Yokoyama
4564,ケン・ロビンス(下野紘)
349,GEN
25900,原因は自分にある。
4837,幻覚アレルギー
7567,元気ロケッツ
13647,元帥姫・今川義元(清水愛)
4836,原付おばさん(くじら)
5602,弦哲也
6032,弦てつや
2233,弦哲也・綾世一美
19794,Gendy
4006,ゲントウキ
26952,源内あお(日笠陽子)＆寿武希子(井澤佳の実)
11452,玄武のシン(櫻井孝宏)
8337,玄武(皆川純子)
471,K
8354,圭
14365,KEI
31577,KAY-I
470,K&amp;T
4267,K.ITO+D.K
7244,K×ET-KING
1310,桂銀淑
1311,桂銀淑＆浜圭介
27368,慶應義塾大学ワグネル・ソサエティ
12379,花開院秀元(緑川光)
12380,花開院ゆら(前田愛)
22503,ケイ(川澄綾子)
483,KEIKO
7534,KCO
28501,KEIKO
29212,蛍光灯再生計画(22/7)
14781,ケイコ(後藤沙緒里)
10185,ケイコ・リー
4266,K-SAMA☆ロマンフィルム
15348,慧心学園初等部女子ミニバスケットボール部5年生チーム
10922,K.J.
11938,K.J. with AZU
10984,K.J. with TiA
10597,K.J. with Tiara
10983,K.J. with MIHIRO ～マイロ～
9854,K.J. with MAY'S
10763,K.J. with 紗羅マリー
10894,K.J. with YU-A
10982,K.J. with Lisa Halim &amp; JAY'ED
24570,KEIJU
9492,ケイ潤子
10441,K・STARDUST REVUE・D.W.ニコルズ・RAG FAIR・寺岡呼人
22830,keisei feat. 初音ミク
11278,Keison
14026,KEITA
4561,ケイタク
21050,けい太とこう太
18212,KEITA feat. Ms.OOJA &amp; SPICY CHOCOLATE
30694,けいたろう
27749,K'(小野友樹)、マキシマ(小西克幸)
469,K DUB SHINE
21927,kate
26316,ケイト(仲谷明香)
4281,Kとブルンネン
484,Keito Blow
23629,Kate Beck
21531,K'NAAN
2142,京阪GIRL
15054,"KEI feat. GUMI, Lily"
13314,CAVE
19988,ケイミー＆パッパグ(池澤春菜＆塩屋浩三)
25736,ケイン(新垣樽助)
6029,ケインコスギ
347,GEISHA GIRLS
12108,Gey's AX
23599,毛蟹 feat. DracoVirgo
25333,ケガレシア(及川奈央)
31111,汚れなきティッシュ
9310,毛皮のマリーズ
18222,激情★めたりっちぇ
24277,劇団アルタイル
18400,劇団ナイアガラ
22312,劇団ひととせ
29591,ゲキテツ一家
22487,激突兄弟
8572,逆鱗
17074,KK
21807,ゲシュタルト乙女
17001,ゲスかわ☆ガールズ
15822,ゲスの極み乙女。
16588,The Cheserasera
21288,気仙沼二郎
22468,けたたましく動くぺんぎん
1362,ketchup mania
29715,血小板(長縄まりあ)・血小板(うしろまえちゃん)(石見舞菜香)
25144,血小板(長縄まりあ)・マクロファージ(井上喜久子)
18308,月光グリーン
23294,月蝕會議
31248,GET BILL MONKEYS
1312,ケツメイシ
19998,KETTLES
17571,外道
6894,Kenny
4562,ケニーいけだ
23391,KENNEL
17917,kevin
21993,KEVIN、ELI(U-KISS)
21994,KEVIN、KISEOP、JUN(U-KISS)
15723,ケヴィン(福山潤)
20423,KEVIN(from U-KISS)
16113,ケビンマスク(置鮎龍太郎)
18872,KEVIN(U-KISS)feat.JUN
6706,ゲビル
17860,けふなろ
31198,ケプラ
25484,ゲベール(内田雄馬)
27814,kemi
17150,けみお
16954,けみお＆アミーガチュ
12352,ケミカルピクチャーズ
158,CHEMISTRY
159,CHEMISTRY &amp; Lena Park
8598,CHEMISTRY with ジェイク・シマブクロ×宮本笑里
8601,CHEMISTRY×劇団ひとり
7378,CHEMISTRY SUPPORTED BY MONKEY MAJIK
8514,CHEMISTRY×古内東子
9982,CHEMISTRY＋Synergy
8597,CHEMISTRY×布袋寅泰
8881,KMC
13753,KMC(T-Pistonz＋KMC)
20747,kemu feat.GUMI
14938,KEMU VOXX
6781,KM-MARKIT
485,KEMURI
22717,けもの
22155,欅＆けやき坂組(欅坂46)
19868,欅坂46
5574,Kra
8693,ケラ＆ザ・シンセサイザーズ
28801,ケラ(石原夏織)
28803,ケラ(石原夏織)＆ティア(楠木ともり)
14301,ケラケラ
12976,ケラ！モデルズ
4563,ケルベロス(久川綾)
7309,KELUN
348,GELUGUGU
12913,ゲルトルート・バルクホルン(園崎未恵)
25857,ゲルトルート・バルクホルン(園崎未恵) with エーリカ・ハルトマン(野川さくら)
25858,ゲルトルート・バルクホルン(園崎未恵)、グンドュラ・ラル(佐藤利奈)、ヴァルトルート・クルピンスキー(石田嘉代)
4565,ゲルニカ
28122,KERENMI
22656,Kero Kero Bonito
24755,ケロポンズ＆すかんぽ
19183,ケロポンズ
29663,ケロポンズ・狭山台児童館合唱団
20192,ケロポンズ、狭山第二児童館合唱団
29665,ケロポンズ・藤本ともひこ
29664,ケロポンズ・藤本ともひこ・狭山台児童館合唱団
7712,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ)、モア、日向家、小雪＆子猫
7713,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ) with アンゴル・モア
7710,ケロロ小隊(渡辺久美子・中田譲治・小桜エツ子・子安武人・草尾毅)
10361,ケロロ聖歌隊
8508,ケロロ(渡辺久美子)＋夏美(斎藤千和)
14985,Gero
17828,下呂阿古哉(寺島拓篤)
26967,Gero×ARAKI
21070,KRD8
12089,k-waves LAB feat.初音ミク Append
18788,KFK
24894,KM
16046,KMM団
20180,K-CRAP &amp; M.G.K
6028,ケーシー浅沼
4560,ケーシー・ランキン
12088,ke-ji feat.鏡音レン Append
8707,KG
13724,KGDR
21340,KG × MAY'S × SHIKATA
11915,KSQUARED
18019,KSUKE
13578,kz(livetune)×八王子P feat. 初音ミク
9953,kz(livetune) feat.初音ミク
22623,kz(livetune)×夢眠ネム
14447,KT(斎賀みつき)
17800,KTMusic
15340,ケートー(笹本菜津枝)
26299,K★Bオールスターズ
18970,KBG84(つちだきくお＆小浜島ばあちゃん合唱団)
472,K.featuring verbal from m-flo
20226,K-YO
24155,ゲーム実況者わくわくバンド
6653,Ken
7735,KENN
6030,ケン赤坂
22294,KEN ISHII
8593,拳一
23494,KEN1CHI
13315,KENN with The NaB's
13223,ケン・カタヤマ
13225,ケン・カタヤマと1000人の祈り合唱団
16192,研究生(HKT48)
12994,研究生(SKE48)
15536,研究生(NMB48)
25396,研究生(NGT48)
13490,研究生(AKB48)
1313,けん♀♂けん
21110,KenKen
11947,剣崎一真(椿隆之)
15655,剣崎真琴(宮本佳那子)・円亜久里(釘宮理恵)
8530,KEN THE 390
11879,Kenshiro
489,KENZI &amp; THE TRIPS
8454,ケンジとエリサ
6031,研二と慶子
24064,剣城あきら(森なな子)
25237,けんじる
487,KENJIRO
8680,Kenjiro
30395,KENSINGTON AND HAUS
486,KEN-JIN BAND
13051,賢多
24864,KEN☆Tackey
25164,ケンタッキー(梶裕貴)
11132,ケンタ(永澤菜教)
17654,ケン田村
12979,KENZI
15376,ケント(石田彰)
11023,ケント・ギルバート、ジュン・マリー
15177,ケンとサト
11421,ケント・デリカット、松田多香子、森の木児童合唱団
2215,研ナオコ
30346,KEN VOLCANO a.k.a. KEN-1-RAW
10243,剣持勇(小杉十郎太)
488,KENYA with J-TRAP
7123,KEN-U
7814,KEN-U from ENT DEAL LEAGUE
5485,Ken Yokoyama
4564,ケン・ロビンス(下野紘)
349,GEN
25900,原因は自分にある。
4837,幻覚アレルギー
7567,元気ロケッツ
13647,元帥姫・今川義元(清水愛)
4836,原付おばさん(くじら)
5602,弦哲也
6032,弦てつや
2233,弦哲也・綾世一美
19794,Gendy
4006,ゲントウキ
26952,源内あお(日笠陽子)＆寿武希子(井澤佳の実)
11452,玄武のシン(櫻井孝宏)
8337,玄武(皆川純子)
471,K
8354,圭
14365,KEI
31577,KAY-I
470,K&amp;T
4267,K.ITO+D.K
7244,K×ET-KING
1310,桂銀淑
1311,桂銀淑＆浜圭介
27368,慶應義塾大学ワグネル・ソサエティ
12379,花開院秀元(緑川光)
12380,花開院ゆら(前田愛)
22503,ケイ(川澄綾子)
483,KEIKO
7534,KCO
28501,KEIKO
29212,蛍光灯再生計画(22/7)
14781,ケイコ(後藤沙緒里)
10185,ケイコ・リー
4266,K-SAMA☆ロマンフィルム
15348,慧心学園初等部女子ミニバスケットボール部5年生チーム
10922,K.J.
11938,K.J. with AZU
10984,K.J. with TiA
10597,K.J. with Tiara
10983,K.J. with MIHIRO ～マイロ～
9854,K.J. with MAY'S
10763,K.J. with 紗羅マリー
10894,K.J. with YU-A
10982,K.J. with Lisa Halim &amp; JAY'ED
24570,KEIJU
9492,ケイ潤子
10441,K・STARDUST REVUE・D.W.ニコルズ・RAG FAIR・寺岡呼人
22830,keisei feat. 初音ミク
11278,Keison
14026,KEITA
4561,ケイタク
21050,けい太とこう太
18212,KEITA feat. Ms.OOJA &amp; SPICY CHOCOLATE
30694,けいたろう
27749,K'(小野友樹)、マキシマ(小西克幸)
469,K DUB SHINE
21927,kate
26316,ケイト(仲谷明香)
4281,Kとブルンネン
484,Keito Blow
23629,Kate Beck
21531,K'NAAN
2142,京阪GIRL
15054,"KEI feat. GUMI, Lily"
13314,CAVE
19988,ケイミー＆パッパグ(池澤春菜＆塩屋浩三)
25736,ケイン(新垣樽助)
6029,ケインコスギ
347,GEISHA GIRLS
12108,Gey's AX
23599,毛蟹 feat. DracoVirgo
25333,ケガレシア(及川奈央)
31111,汚れなきティッシュ
9310,毛皮のマリーズ
18222,激情★めたりっちぇ
24277,劇団アルタイル
18400,劇団ナイアガラ
22312,劇団ひととせ
29591,ゲキテツ一家
22487,激突兄弟
8572,逆鱗
17074,KK
21807,ゲシュタルト乙女
17001,ゲスかわ☆ガールズ
15822,ゲスの極み乙女。
16588,The Cheserasera
21288,気仙沼二郎
22468,けたたましく動くぺんぎん
1362,ketchup mania
29715,血小板(長縄まりあ)・血小板(うしろまえちゃん)(石見舞菜香)
25144,血小板(長縄まりあ)・マクロファージ(井上喜久子)
18308,月光グリーン
23294,月蝕會議
31248,GET BILL MONKEYS
1312,ケツメイシ
19998,KETTLES
17571,外道
6894,Kenny
4562,ケニーいけだ
23391,KENNEL
17917,kevin
21993,KEVIN、ELI(U-KISS)
21994,KEVIN、KISEOP、JUN(U-KISS)
15723,ケヴィン(福山潤)
20423,KEVIN(from U-KISS)
16113,ケビンマスク(置鮎龍太郎)
18872,KEVIN(U-KISS)feat.JUN
6706,ゲビル
17860,けふなろ
31198,ケプラ
25484,ゲベール(内田雄馬)
27814,kemi
17150,けみお
16954,けみお＆アミーガチュ
12352,ケミカルピクチャーズ
158,CHEMISTRY
159,CHEMISTRY &amp; Lena Park
8598,CHEMISTRY with ジェイク・シマブクロ×宮本笑里
8601,CHEMISTRY×劇団ひとり
7378,CHEMISTRY SUPPORTED BY MONKEY MAJIK
8514,CHEMISTRY×古内東子
9982,CHEMISTRY＋Synergy
8597,CHEMISTRY×布袋寅泰
8881,KMC
13753,KMC(T-Pistonz＋KMC)
20747,kemu feat.GUMI
14938,KEMU VOXX
6781,KM-MARKIT
485,KEMURI
22717,けもの
22155,欅＆けやき坂組(欅坂46)
19868,欅坂46
5574,Kra
8693,ケラ＆ザ・シンセサイザーズ
28801,ケラ(石原夏織)
28803,ケラ(石原夏織)＆ティア(楠木ともり)
14301,ケラケラ
12976,ケラ！モデルズ
4563,ケルベロス(久川綾)
7309,KELUN
348,GELUGUGU
12913,ゲルトルート・バルクホルン(園崎未恵)
25857,ゲルトルート・バルクホルン(園崎未恵) with エーリカ・ハルトマン(野川さくら)
25858,ゲルトルート・バルクホルン(園崎未恵)、グンドュラ・ラル(佐藤利奈)、ヴァルトルート・クルピンスキー(石田嘉代)
4565,ゲルニカ
28122,KERENMI
22656,Kero Kero Bonito
24755,ケロポンズ＆すかんぽ
19183,ケロポンズ
29663,ケロポンズ・狭山台児童館合唱団
20192,ケロポンズ、狭山第二児童館合唱団
29665,ケロポンズ・藤本ともひこ
29664,ケロポンズ・藤本ともひこ・狭山台児童館合唱団
7712,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ)、モア、日向家、小雪＆子猫
7713,ケロロ小隊(ケロロ＆タママ＆ギロロ＆クルル＆ドロロ) with アンゴル・モア
7710,ケロロ小隊(渡辺久美子・中田譲治・小桜エツ子・子安武人・草尾毅)
10361,ケロロ聖歌隊
8508,ケロロ(渡辺久美子)＋夏美(斎藤千和)
14985,Gero
17828,下呂阿古哉(寺島拓篤)
26967,Gero×ARAKI
21070,KRD8
12089,k-waves LAB feat.初音ミク Append
18788,KFK
24894,KM
16046,KMM団
20180,K-CRAP &amp; M.G.K
6028,ケーシー浅沼
4560,ケーシー・ランキン
12088,ke-ji feat.鏡音レン Append
8707,KG
13724,KGDR
21340,KG × MAY'S × SHIKATA
11915,KSQUARED
18019,KSUKE
13578,kz(livetune)×八王子P feat. 初音ミク
9953,kz(livetune) feat.初音ミク
22623,kz(livetune)×夢眠ネム
14447,KT(斎賀みつき)
17800,KTMusic
15340,ケートー(笹本菜津枝)
26299,K★Bオールスターズ
18970,KBG84(つちだきくお＆小浜島ばあちゃん合唱団)
472,K.featuring verbal from m-flo
20226,K-YO
24155,ゲーム実況者わくわくバンド
6653,Ken
7735,KENN
6030,ケン赤坂
22294,KEN ISHII
8593,拳一
23494,KEN1CHI
13315,KENN with The NaB's
13223,ケン・カタヤマ
13225,ケン・カタヤマと1000人の祈り合唱団
16192,研究生(HKT48)
12994,研究生(SKE48)
15536,研究生(NMB48)
25396,研究生(NGT48)
13490,研究生(AKB48)
1313,けん♀♂けん
21110,KenKen
11947,剣崎一真(椿隆之)
15655,剣崎真琴(宮本佳那子)・円亜久里(釘宮理恵)
8530,KEN THE 390
11879,Kenshiro
489,KENZI &amp; THE TRIPS
8454,ケンジとエリサ
6031,研二と慶子
24064,剣城あきら(森なな子)
25237,けんじる
487,KENJIRO
8680,Kenjiro
30395,KENSINGTON AND HAUS
486,KEN-JIN BAND
13051,賢多
24864,KEN☆Tackey
25164,ケンタッキー(梶裕貴)
11132,ケンタ(永澤菜教)
17654,ケン田村
12979,KENZI
15376,ケント(石田彰)
11023,ケント・ギルバート、ジュン・マリー
15177,ケンとサト
11421,ケント・デリカット、松田多香子、森の木児童合唱団
2215,研ナオコ
30346,KEN VOLCANO a.k.a. KEN-1-RAW
10243,剣持勇(小杉十郎太)
488,KENYA with J-TRAP
7123,KEN-U
7814,KEN-U from ENT DEAL LEAGUE
5485,Ken Yokoyama
4564,ケン・ロビンス(下野紘)
349,GEN
25900,原因は自分にある。
4837,幻覚アレルギー
7567,元気ロケッツ
13647,元帥姫・今川義元(清水愛)
4836,原付おばさん(くじら)
5602,弦哲也
6032,弦てつや
2233,弦哲也・綾世一美
19794,Gendy
4006,ゲントウキ
26952,源内あお(日笠陽子)＆寿武希子(井澤佳の実)
11452,玄武のシン(櫻井孝宏)
8337,玄武(皆川純子)
187,CORE OF SOUL
13198,小悪魔王・織田信長(大久保瑠美)
17569,コアラモード．
25193,五阿弥ルナ
27257,恋川いろは
12368,恋ヶ窪ゆり(田中理恵)
2671,小池映
8086,小池朝雄
7153,こいけ☆じょあんな
16548,小池ジョアンナ
6877,小池徹平
23099,小池光子(ビューティフルハミングバード)＋神田朋樹
16634,小池美由
26792,恋汐りんご
19251,恋汐りんご(バンドじゃないもん！)
16928,小石川健二郎(日野聡)
6033,小石川鈴(清水愛)
10367,恋して村娘
11436,鯉してるオールキャスターズ
28097,恋ステバンド「Lilac」
18359,恋する円盤
17972,小泉紅子(喜多村英梨)・黒羽快斗×怪盗キッド(山口勝平)
6932,古泉一樹(小野大輔)
2662,小泉今日子
16523,小泉今日子＆中井貴一
2663,小泉今日子・浜崎貴司
8315,小泉今日子・細野晴臣
8203,小泉恒平
13232,小泉花陽(久保ユリカ)
26177,小泉八雲(立花慎之介)＆泉鏡花(岡本信彦)
22338,小泉由佳(豊田萌絵)
29774,恋瀬川キャビア
14756,恋塚フルーネティ/西木野真姫(Pile)
21615,小出広美
25087,小出侑季
29384,恋とプロデューサー featuring Konomi Suzuki
25818,小糸侑(高田憂希)、七海燈子(寿美菜子)
22811,恋は魔物
9331,COIL
8135,COIL＋福耳All Stars
8131,COIL＋葉葉
29321,小岩井ことり
12695,コキンちゃん(平野綾)
20,51―GOICHI―
15367,五位堂結 starring 高垣彩陽
7216,五井道子
28341,コウ
27621,KOWICHI
17563,Kouichi(カメレオ)
30465,KOICHI DOMOTO
28069,コウ(一ノ瀬颯)
13721,公演頑張った組(SKE48)
24082,校歌
18593,幸川マキ
24908,鴻上滉(岡本信彦)
28959,香賀美タイガ
28957,香賀美タイガ×十王院カケル
20878,香賀美タイガ(畠中祐)
25483,香賀美タイガ(畠中祐)、十王院カケル(八代拓)
26405,香賀美タイガ(畠中祐)、涼野ユウ(内田雄馬)
29224,KOUGU維新
23841,香坂秋穂(悠木碧)
16026,高坂海美(上田麗奈)
19752,高坂海美(上田麗奈)×田中琴葉(種田梨沙)
25347,高坂海美(上田麗奈)、所恵美(藤井ゆきよ)、高山紗代子(駒形友梨)、豊川風花(末柄里恵)、横山奈緒(渡部優衣)
30897,高坂海美(上田麗奈)、三浦あずさ(たかはし智秋)、中谷育(原嶋あかり)
12719,高坂王子(白石稔)
10783,高坂桐乃(竹達彩奈)
12554,高坂桐乃(竹達彩奈)・黒猫(花澤香菜)
11431,高坂桐乃(竹達彩奈)、黒猫(花澤香菜)、沙織・バジーナ(生天目仁美)
12570,高坂穂乃果(新田恵海)
12932,高坂穂乃果(新田恵海)＆星空凛(飯田里穂)
14392,高坂穂乃果(新田恵海)・南ことり(内田彩)・園田海未(三森すずこ)
14488,高坂穂乃果(新田恵海)・南ことり(内田彩)・園田海未(三森すずこ)・星空凛(飯田里穂)・西木野真姫(Pile)・小泉花陽(久保ユリカ)・矢澤にこ(徳井青空)
2287,香坂みゆき
11492,黄坂ルイ(田村ゆかり)
18605,高坂麗奈(安済知佳)
2290,香西かおり
6034,香西かおり・伍代夏子・坂本冬美・長山洋子・藤あや子
23101,香西かおり＋仙波清彦
2293,香西かおり・高山厳
2294,香西かおり・松井昌雄
6595,好色人種
24537,浩司
513,KOJI 1200
17925,KOJI-12000
514,KOJI-12000 featuring MAKIKO
16432,Koji Nakamura
6035,香寿たつき
7124,光上せあら
26100,神代フラウ(名塚佳織)、橋田至(関智一)
15492,コウ(鈴木真仁)・ルーティ(菊池志穂)
25303,江雪左文字(佐藤亜美菜)、小烏丸(大和田仁美)、武蔵正宗(金魚わかな)
31376,香園星乃加(桑原由気)・庭山さゆり(深川芹亜)・白鷺美音(稗田寧々)
6036,小唄勝太郎
20632,小唄勝太郎・三島一声・徳山璉
2270,幸田薫
2261,倖田來未
8567,Koda Kumi &amp; Peabo Bryson
8565,倖田來未×misono
7700,倖田來未 feat.Fergie
2262,倖田來未＆BoA
2296,香田晋
31235,甲田まひる
3965,國府田マリ子
5435,國府田マリ子・岩坪理江
8301,國府田マリ子・置鮎龍太郎
11486,國府田マリ子＆南かおり
16909,幸田夢波
22897,高知家の姉さん(島崎和歌子)
9350,校長先生(チョー)
12198,校長(チョー)
8345,勾陣(早水リサ)
23527,高月あきら
6037,弘月英太朗
18794,上月せれな
24891,校庭カメラガールドライ
24487,コウテイペンギン
4854,鋼鉄1号
4856,鋼鉄兄弟
4855,鋼鉄2号
11183,光凪由衣(秋谷智子)
10684,鴻ノ池千秋(白石涼子)
28767,Kounoike Haruka
21003,河野玄太
30506,河野桜(近藤玲奈)
29897,高野麻里佳
28661,河野都(倉岡水巴)
13048,香野ユイ(氷上恭子)
2004,河野陽吾
8363,コウ(早見沙織)
18012,購買部(さくら学院)
2299,高英男
31125,コウ feat. 初音ミク、鏡音レン、KAITO
18779,KOBerrieS♪
14231,小海智子
21866,小梅(久保ユリカ)
12295,小梅(MAKO)
19109,紅本茜(M・A・O)・紅本明里(新田恵海)
19111,紅本明里(新田恵海)
19110,紅本茜(M・A・O)
6572,甲本ヒロト
11975,神本円佳(清水愛)
27746,蝙蝠ユキオ
5738,高鈴
16240,コ・ウンチャン(高畑充希)
11168,豪炎寺修也(野島裕史)
13897,豪炎寺修也(野島裕史)＆神童拓人(斎賀みつき)
14040,豪炎寺修也(野島裕史)＆染岡竜吾(加瀬康之)＆吹雪士郎(宮野真守)
371,GOタリモ&amp;ミニカレー
17236,豪徳寺かよ(東山奈央)
17237,豪徳寺かよ(東山奈央)＆鳳美煌(内山夕実)＆春日野うらら(大久保瑠美)
19501,豪徳寺京子(安済知佳)
18873,郷ひろし＆友美
2152,郷ひろみ
2156,郷ひろみwith HYPERGO号
2153,郷ひろみ＆樹木希林
16808,郷ひろみ・杏子
2155,郷ひろみ・松田聖子
11800,ゴウ(森川智之)・シン(櫻井孝宏)、語り：ユダ(石田彰)
13453,豪(森久保祥太郎)
2347,合谷羊生
22518,轟雷(佳穂成美)、スティレット(綾瀬有)、バーゼラルド(長江里加)
22630,轟雷(佳穂成美)、スティレット(綾瀬有)、バーゼラルド(長江里加)、迅雷(樺山ミナミ)、アーキテクト(山村響)、源内あお(日笠陽子)
2257,後浦なつみ
14734,剛力彩芽
2256,呉梨沙
2647,小枝
18388,こゑだ
15909,小枝理子＆小笠原秋
23324,護得久栄昇
21663,子鬼トリオ
21664,子鬼トリオ・おじゃる丸(西村ちなみ)・小町ちゃん(西村ちなみ)・カズマ(渕崎ゆり子)・電ボ(岩坪理江)・金ちゃん(生駒治美)・オカメ姫(三石琴乃)
12505,小村知帆・白井安莉紗
11296,こおり健太
20214,koyori(電ポルP) feat. 初音ミク
28680,郡山太郎
8804,こおろぎさとみ
8063,興梠照代
1316,こおろぎ'73
11497,こおろぎ'73・肝付兼太
11496,こおろぎ'73・玄田哲章
7174,こおろぎ'73・コロムビアゆりかご会
11395,こおろぎ'73・サンシャイン(佐藤正治)
25880,こおろぎ'73＆シージャック
11493,こおろぎ'73・杉並児童合唱団
9076,こおろぎ'73、ヤング・フレッシュ
11404,こおろぎ'73・ラーメンマン(蟹江栄司)
30138,古賀栄子
25568,こがけん
7441,古賀幸太(朴路美)
18904,古賀俊一
14222,古賀力
15894,古賀沼美埜里(内田真礼)
25804,小金井進
13667,小金井慎二(江口拓也)
2639,小金沢昇司
23050,古賀ひとみ、ヤング・フレッシュ
7854,小神あきら(今野宏美)
22853,小神あきら(今野宏美)＆白石みのる(白石稔)
7442,古賀楽太(井上麻里奈)
16594,コガラシ(小山力也)
14995,コガラシ(小山力也)＆フブキ(豊口めぐみ)
22004,後上翔太(純烈)
515,KOKIA
11570,GOKIGEN SOUND
25525,五奇人
26495,5期生(HKT48)
24588,小狐丸
20622,小狐丸・石切丸
20438,小狐丸・石切丸・岩融・今剣
6596,kokua
2350,国生さゆり
2351,国生さゆり with おニャン子クラブ
28200,黒色すみれ
29524,国木田花丸(高槻かなこ)、黒澤ルビィ(降幡愛)
24301,国府達矢
2353,国府弘子・香西かおり
2355,国分友里恵
16513,国分寺こより(大谷育江)
7080,国分太一(TOKIO)
2637,小久保淳平
22642,黒耀(松井恵理子)
17617,コクリコ(小桜エツ子)
7754,極上生徒会執行部(田村ゆかり/生天目仁美/野田順子/清水香里/沢城みゆき)
7988,極上生徒会遊撃部＋車両部(川澄綾子、松岡由貴、斎藤千和、川上とも子)
7556,獄寺隼人(市瀬秀和)
7551,獄寺隼人(市瀬秀和)＆山本武(井上優)
26137,ゴクドルズ
25174,ゴクドルズ虹組
20059,獄門島一家
13537,極・落女会：防波亭手寅(山本希望)・蕪羅亭魔梨威(佐倉綾音)・空琉美遊亭丸京(南條愛乃)・波浪浮亭木胡桃(小岩井ことり)・暗落亭苦来(後藤沙緒里)
15698,極楽ボーイズ
5015,小暮伝衛門
18655,COQUETTISH
16664,こけぴよ
177,CoCo
25788,coco
9673,ココア男。
16757,ココア(佐倉綾音)
16756,ココア(佐倉綾音)＆チノ(水瀬いのり)
16758,ココア(佐倉綾音)＆リゼ(種田梨沙)
20908,ココア山
17201,Coco d'Or
17190,ここな(小倉唯)
23954,ココナッツ・ベガ
1317,ココナッツ娘。
23077,九重八重(赤崎千夏)
4117,九重佑三子
6038,九重佑三子、ダニー飯田とパラダイス・キング
5450,九重りん(喜多村英梨)
9406,九重りん(喜多村英梨)＆鏡黒(真堂圭)＆宇佐美々(門脇舞以)
31001,此処は、ワンダーランド
5467,COCOBAT
10935,KOKOMI
27815,ココミ＆ヨツバ(mirage2)
9115,ココ(森迫永依)とアミーゴペンギンズ
5340,ココルー(福井裕佳梨)
18644,ココロオークション
24788,ココロちゃん(一条和矢)＆ハッピーちゃん(林勇)
10118,こころむすびオールスターズ
21508,古今亭志ん輔・イカ
21511,古今亭志ん輔・速水けんたろう・茂森あゆみ・佐藤弘道・松野ちか・みど・ふぁど・れっしー・そらお
21510,古今亭志ん輔・速水けんたろう・茂森あゆみ・みど・ふぁど・れっしー・そらお
23987,古今亭志ん朝
28936,古今亭志ん朝、ボーカルショップ
30965,Gokou Kuyt
24265,護国寺ミカド(西野太盛)
16965,556(檜山修之)＆ラビー(金田朋子)
2644,小坂明子
4999,小堺一機
2641,小坂一也
