ID,song
206511,PaLaLeYa_by_久保田利伸
14745,PaLaLeYa～さよなら～_by_久保田利伸
43169,PUMP UP YOUR GOLD_by_久保田利伸
80324,Party People In The Planet_by_久保田利伸
80327,His Sugar_by_久保田利伸
57566,Because of U_by_久保田利伸
39848,VISIONS_by_久保田利伸
149063,Between The Sheets_by_久保田利伸
278022,Beautiful People ～The play～_by_久保田利伸
278028,Beautiful People ～Foreplay～_by_久保田利伸
3769,Be wanabee_by_久保田利伸
206554,BEATING OF MY HEART_by_久保田利伸
182149,Peaceful Sky_by_久保田利伸
40690,FUNKY DOGS_by_久保田利伸
206521,Funk It Up_by_久保田利伸
278023,FUN FUN CHANT_by_久保田利伸
80332,Forever Yours (DUET WITH ALYSON WILLIAMS)_by_久保田利伸
54744,For You～伝えきれなくて_by_久保田利伸
3949,ふたりのオルケスタ_by_久保田利伸
164798,Free Style_by_久保田利伸
57567,Free your Soul_by_久保田利伸
292282,Boogie Ride_by_久保田利伸
146005,Bring me up!_by_久保田利伸
206552,BREAKING THROUGH YAHEAT/MYBEAT(Interlude Part 1)_by_久保田利伸
206546,VOODOO WOMAN (featuring Renee Neufville)_by_久保田利伸
219184,Pu Pu_by_久保田利伸
116884,Prisoner_by_久保田利伸
43168,PLACE_by_久保田利伸
33676,Pu-Pu_by_久保田利伸
57564,Heaven?_by_久保田利伸
149061,Heavenly Lady_by_久保田利伸
278021,Why Oh Why_by_久保田利伸
53516,What's The Wonder?_by_久保田利伸
206547,HOPE YOU'LL BE WELL_by_久保田利伸
206518,Holding You_by_久保田利伸
105110,Hold Me Down featuring Angie Stone_by_久保田利伸
203889,Boxer_by_久保田利伸
91274,僕じゃない_by_久保田利伸
80329,Bossa Groove_by_久保田利伸
9402,BODY-CATION_by_久保田利伸
14753,ポリ リズム_by_久保田利伸
219188,POLE POLE TAXI_by_久保田利伸
146833,My Cherie Amour_by_久保田利伸
80326,毎度オブリガード_by_久保田利伸
80328,"My Heart, Homeless Heart_by_久保田利伸"
57563,My Bad_by_久保田利伸
206514,My Love(6 To 8)_by_久保田利伸
182156,majo ?_by_久保田利伸
219185,Masquerade_by_久保田利伸
14741,MAMA UDONGO～まぶたの中に…～_by_久保田利伸
11347,真夜中の太陽_by_久保田利伸
57560,まんまでGO_by_久保田利伸
56061,MIXED NUTS_by_久保田利伸
4352,Missing_by_久保田利伸
57561,無常_by_久保田利伸
14742,Moving Target_by_久保田利伸
57568,MOONSTRUCK_by_久保田利伸
91271,Moondust(poetry reading by Kyoko Koizumi)_by_久保田利伸
259571,Make U Funky_by_久保田利伸
12079,"Messengers'Rhyme～Rakushow,it's your Show!～ featuring NAOMI_by_久保田利伸"
203893,Merry Merry Miracle_by_久保田利伸
39847,もうひとりの君を残して_by_久保田利伸
56062,夜想_by_久保田利伸
57565,United Flow～Replay～_by_久保田利伸
4667,夢 with You_by_久保田利伸
246443,You Go Lady_by_久保田利伸
106422,U drive me crazy_by_久保田利伸
4604,You Were Mine_by_久保田利伸
115927,You were mine(KUBOJAH VERSION)_by_久保田利伸
7676,夜に抱かれて ～A Night in Afro Blue～_by_久保田利伸
203894,Yo Bro!_by_久保田利伸
105109,Riding to the Sight_by_久保田利伸
278025,LIFE_by_久保田利伸
91273,Life-long High-way_by_久保田利伸
40689,La vie son Musique_by_久保田利伸
182153,Loving Power_by_久保田利伸
43167,Love under the moon_by_久保田利伸
115931,Love Like a Rastaman_by_久保田利伸
6332,Love Reborn_by_久保田利伸
94758,LOVE RAIN ～恋の雨～_by_久保田利伸
43170,RANDY CANDY_by_久保田利伸
15275,Respect(this & that)_by_久保田利伸
206553,LIVING FOR TODAY (featuring Mos Def)_by_久保田利伸
594,流星のサドル_by_久保田利伸
105183,RAIN_by_久保田利伸
8540,Let's get A Groove ～Yo! Hips～_by_久保田利伸
80325,Let's Make One Shadow_by_久保田利伸
35648,Rock wit me POH'!_by_久保田利伸
68616,ああ・おふくろょ_by_北島三郎
306114,哀愁列車_by_北島三郎
306115,逢いたかったぜ_by_北島三郎
157711,会津の女_by_北島三郎
119,愛の道_by_北島三郎
256678,逢えてよかった_by_北島三郎
227055,青い背広で_by_北島三郎
306068,憧れのハワイ航路_by_北島三郎
312391,足跡は明日へ続く_by_北島三郎
10583,未来_by_北島三郎
233,あじさい情話_by_北島三郎
306111,あの娘が泣いてる波止場_by_北島三郎
237181,あの日時代_by_北島三郎
11161,あばれ松_by_北島三郎
48654,雨だれぽったん_by_北島三郎
306072,雨のブルース_by_北島三郎
48655,亜矢子の唄_by_北島三郎
242149,ありがとう キタサンブラック_by_北島三郎
297352,生かされて_by_北島三郎
216394,幾多の恩_by_北島三郎
8966,石狩川よ_by_北島三郎
109642,石松おとこ花_by_北島三郎
40716,一_by_北島三郎
223520,一路_by_北島三郎
203587,一本気_by_北島三郎
16395,命_by_北島三郎
208959,今を行く_by_北島三郎
41820,伊予の女_by_北島三郎
804,宴_by_北島三郎
250094,演歌仲間_by_北島三郎
10582,詠人(うたびと)_by_北島三郎
40715,海鳥の島_by_北島三郎
9310,海はいま_by_北島三郎
227058,裏町人生_by_北島三郎
40710,運_by_北島三郎
165357,笑顔の花_by_北島三郎
40306,越後情話_by_北島三郎
223519,演歌草_by_北島三郎
48656,演歌師_by_北島三郎
306084,大江戸出世小唄_by_北島三郎
9536,狼_by_北島三郎
306079,大利根月夜_by_北島三郎
39366,沖縄の女_by_北島三郎
187512,おしどり峠…_by_北島三郎
306109,落葉しぐれ_by_北島三郎
306112,お月さん今晩は_by_北島三郎
21381,男_by_北島三郎
9216,男一代_by_北島三郎
42353,男伊達_by_北島三郎
48657,男の灯り_by_北島三郎
36720,男の明日に_by_北島三郎
114584,男の一念_by_北島三郎
179457,男の季節_by_北島三郎
1014,男の劇場_by_北島三郎
114585,おとこの潮路_by_北島三郎
208960,男の勝負_by_北島三郎
227059,男の純情_by_北島三郎
164468,男の情炎_by_北島三郎
107492,男の人生_by_北島三郎
14688,男の精神_by_北島三郎
25851,男の涙_by_北島三郎
10111,男の虹_by_北島三郎
125334,男の母港_by_北島三郎
48658,男の友情_by_北島三郎
231702,男の夢_by_北島三郎
135952,男橋_by_北島三郎
226551,男華_by_北島三郎
10242,男 幡随院_by_北島三郎
21385,男飛車_by_北島三郎
148384,おとこ節_by_北島三郎
250095,男松_by_北島三郎
1035,男道_by_北島三郎
40673,斧_by_北島三郎
25855,尾道の女_by_北島三郎
130644,おまえのことが…_by_北島三郎
303027,想い_by_北島三郎
15443,父親(おやじ)_by_北島三郎
306095,おやじの海_by_北島三郎
1116,おやじの背中_by_北島三郎
40417,親のない子の子守唄_by_北島三郎
181608,俺がやらなきゃ誰がやる_by_北島三郎
21380,俺の道_by_北島三郎
68617,俺らしく_by_北島三郎
73055,恩_by_北島三郎
17578,恩返し_by_北島三郎
164466,女がひとり_by_北島三郎
306097,おんなの宿_by_北島三郎
176555,帰ろかな_by_北島三郎
14993,加賀の女_by_北島三郎
14568,輝_by_北島三郎
40717,神楽祭り唄_by_北島三郎
306089,影を慕いて_by_北島三郎
181610,河岸の石松_by_北島三郎
1267,舵_by_北島三郎
40714,風_by_北島三郎
201315,風の小僧_by_北島三郎
35279,風の坂道_by_北島三郎
37838,風のロマン_by_北島三郎
51849,風よ_by_北島三郎
25853,肩に二月の雪が舞う_by_北島三郎
21198,門出酒_by_北島三郎
1316,神奈川水滸伝_by_北島三郎
306103,唐獅子牡丹_by_北島三郎
1414,川_by_北島三郎
14903,感謝_by_北島三郎
142911,勘太郎笠_by_北島三郎
306077,勘太郎月夜唄_by_北島三郎
25854,関東流れ唄_by_北島三郎
157341,寒流_by_北島三郎
26380,還暦_by_北島三郎
1364,がまん坂_by_北島三郎
261865,我慢ひとすじ_by_北島三郎
309690,季節は流れて_by_北島三郎
306092,北上夜曲_by_北島三郎
306090,北国の春_by_北島三郎
16669,北の男船_by_北島三郎
1494,北の大地_by_北島三郎
37765,北のふるさと_by_北島三郎
1500,北の漁場_by_北島三郎
17580,北のわかれ雪_by_北島三郎
15205,兄弟仁義_by_北島三郎
119934,兄弟達よ_by_北島三郎
195015,今日より明日へ… おれの道_by_北島三郎
9419,清き流れ_by_北島三郎
43575,ギター仁義_by_北島三郎
225529,ギター船_by_北島三郎
6642,銀座の庄助さん_by_北島三郎
21384,黒潮漁歌かつお船_by_北島三郎
41806,喧嘩辰_by_北島三郎
1738,激唱 ～青函トンネル～_by_北島三郎
1906,魂_by_北島三郎
11254,こころの母は北斗星_by_北島三郎
70955,コスモス日和_by_北島三郎
227054,国境の町_by_北島三郎
249062,鼓動_by_北島三郎
40718,小春日和_by_北島三郎
1963,拳_by_北島三郎
38305,金色夜叉_by_北島三郎
42510,剛気_by_北島三郎
306116,ご機嫌さんよ達者かね_by_北島三郎
187511,御陣乗太鼓_by_北島三郎
41821,盃_by_北島三郎
272951,酒場のブルース_by_北島三郎
312389,さがさないで下さい_by_北島三郎
90324,桜月夜_by_北島三郎
203585,酒語_by_北島三郎
119935,さだめ道_by_北島三郎
15106,薩摩の女_by_北島三郎
267520,里帰り_by_北島三郎
142910,里恋がらす_by_北島三郎
2092,さぶ_by_北島三郎
312394,三郎太鼓_by_北島三郎
48660,さよなら船_by_北島三郎
39368,残雪_by_北島三郎
242215,幸せ古希祝_by_北島三郎
203590,柵_by_北島三郎
6270,時雨月_by_北島三郎
41676,しぐれ道_by_北島三郎
109643,清水の暴れん坊_by_北島三郎
306106,上海帰りのリル_by_北島三郎
227060,上海だより_by_北島三郎
227062,上海の街角で_by_北島三郎
2501,終着駅は始発駅_by_北島三郎
164467,修羅の川_by_北島三郎
312392,修羅の橋_by_北島三郎
130645,職人_by_北島三郎
48661,白壁の町_by_北島三郎
43842,標_by_北島三郎
40713,知床漁港_by_北島三郎
25852,城_by_北島三郎
306073,白い花の咲く頃_by_北島三郎
58219,ジャンゴ～さすらい～_by_北島三郎
2492,十九のまつり −まつりパートII−_by_北島三郎
203584,十文字_by_北島三郎
306108,上州鴉_by_北島三郎
40711,次郎長笠_by_北島三郎
2616,次郎長富士_by_北島三郎
41822,仁義_by_北島三郎
203583,人生おけさ_by_北島三郎
306080,人生劇場_by_北島三郎
203586,人生山河_by_北島三郎
12744,人生道_by_北島三郎
201316,人生に乾杯_by_北島三郎
227061,人生の並木路_by_北島三郎
290158,人生は_by_北島三郎
157712,人道_by_北島三郎
223521,素顔に咲く花_by_北島三郎
181612,青雲五人男_by_北島三郎
306074,惜別の唄_by_北島三郎
306081,船頭小唄_by_北島三郎
227056,戦友_by_北島三郎
48662,そうだろ節_by_北島三郎
164464,その名はこゆき_by_北島三郎
2849,ソーラン仁義_by_北島三郎
17776,大河_by_北島三郎
79669,大器堂々_by_北島三郎
179458,大漁船_by_北島三郎
165358,高尾山_by_北島三郎
9787,竹_by_北島三郎
131092,辰五郎しぐれ_by_北島三郎
303026,鬣_by_北島三郎
8456,谷_by_北島三郎
306087,旅笠道中_by_北島三郎
140632,旅なかば_by_北島三郎
41455,醍醐桜_by_北島三郎
306096,千曲川_by_北島三郎
40403,父は待つ_by_北島三郎
169246,忠治おとこ笠_by_北島三郎
63035,忠治流れ旅_by_北島三郎
306113,月がとっても青いから_by_北島三郎
306107,月の法善寺横町_by_北島三郎
18822,月夜酒_by_北島三郎
489,妻恋船_by_北島三郎
13096,妻よ_by_北島三郎
12305,辛ろうござんすひとり旅_by_北島三郎
40654,天命_by_北島三郎
306070,東京の花売娘_by_北島三郎
48664,東京は船着場_by_北島三郎
306101,東京ブルース_by_北島三郎
306088,東京ラプソディー_by_北島三郎
135951,東京湾_by_北島三郎
20417,峠_by_北島三郎
58220,灯台あかり_by_北島三郎
223522,友_by_北島三郎
23743,友情よ_by_北島三郎
10829,十和田湖_by_北島三郎
181611,ド根性大将_by_北島三郎
306076,啼くな小鳩よ_by_北島三郎
48665,なくな夜がらす_by_北島三郎
39364,なごやの女_by_北島三郎
14324,情_by_北島三郎
306075,泪の乾杯_by_北島三郎
179456,泪の坂道_by_北島三郎
187513,涙の花舞台_by_北島三郎
306094,浪花節だよ人生は_by_北島三郎
43605,なみだ船_by_北島三郎
306104,南国土佐を後にして_by_北島三郎
48666,なんだんべ_by_北島三郎
12371,2000年音頭_by_北島三郎
242216,にっぽんの歌_by_北島三郎
216393,二人三脚、ふたり道_by_北島三郎
515,日本海_by_北島三郎
40335,女房_by_北島三郎
38306,仁侠_by_北島三郎
38307,塒_by_北島三郎
10145,根っこ_by_北島三郎
3535,年輪_by_北島三郎
306086,野崎小唄_by_北島三郎
231701,希望坂_by_北島三郎
41598,のぞみ酒_by_北島三郎
12259,のぼり坂_by_北島三郎
25856,博多の女_by_北島三郎
37531,はぐれ笠_by_北島三郎
13878,函館の女_by_北島三郎
203591,函館山哀歌_by_北島三郎
539,箱根のおんな_by_北島三郎
12693,橋_by_北島三郎
306100,初めて来た港_by_北島三郎
312393,裸一貫_by_北島三郎
39365,波止場_by_北島三郎
41823,花と狼_by_北島三郎
8909,花虎_by_北島三郎
6081,花の生涯_by_北島三郎
164465,花は黙って咲いている_by_北島三郎
100720,母_by_北島三郎
40712,母のふるさと_by_北島三郎
280594,母は俺らの守り神_by_北島三郎
306082,波浮の港_by_北島三郎
73054,波瀾万丈_by_北島三郎
96040,幡随院_by_北島三郎
79670,比叡の風_by_北島三郎
131093,火消し一代_by_北島三郎
203588,ひざ小僧_by_北島三郎
9899,陽だまり人情_by_北島三郎
100719,人在りて_by_北島三郎
61575,ひとすじ_by_北島三郎
306102,緋牡丹博徒_by_北島三郎
148385,百年の蝉_by_北島三郎
3888,歩_by_北島三郎
3909,風雪ながれ旅_by_北島三郎
88372,夫婦一生_by_北島三郎
203582,ふきのとう_by_北島三郎
140633,ふたり咲き_by_北島三郎
70956,ふたり道_by_北島三郎
39367,冬の宿_by_北島三郎
28637,ふるさと北国_by_北島三郎
256679,ふるさと太鼓_by_北島三郎
306105,ふるさとの燈台_by_北島三郎
157710,ふるさとへ帰りたいな_by_北島三郎
261866,故郷への道_by_北島三郎
168072,無事でよかった_by_北島三郎
48667,ブンガチャ節_by_北島三郎
306093,釜山港へ帰れ_by_北島三郎
4071,平成音頭_by_北島三郎
4137,北都_by_北島三郎
306069,星の流れに_by_北島三郎
312390,北海道恋物語_by_北島三郎
306098,北海の満月_by_北島三郎
306091,北帰行_by_北島三郎
4199,炎の男_by_北島三郎
223518,望郷祭り唄_by_北島三郎
272952,前に…_by_北島三郎
157342,誠_by_北島三郎
4261,まつり_by_北島三郎
249063,祭りだ！日本_by_北島三郎
25582,纏_by_北島三郎
40719,道_by_北島三郎
242214,みちのく旅情_by_北島三郎
12331,緑_by_北島三郎
306071,港シャンソン_by_北島三郎
11998,港春秋_by_北島三郎
125335,港雪_by_北島三郎
306099,未練の波止場_by_北島三郎
297351,向かい風_by_北島三郎
4423,息子_by_北島三郎
77922,無法一代・恋しぐれ_by_北島三郎
306110,無法松の一生_by_北島三郎
306078,名月赤城山_by_北島三郎
306085,明治一代女_by_北島三郎
203589,夫婦傘_by_北島三郎
4463,夫婦絶唱_by_北島三郎
12466,約束の夏_by_北島三郎
4581,山_by_北島三郎
212841,山・美しき_by_北島三郎
11255,やん衆酒場_by_北島三郎
8234,やん衆挽歌_by_北島三郎
4617,雄松伝_by_北島三郎
227057,湯島の白梅_by_北島三郎
18855,夢_by_北島三郎
280593,夢街道_by_北島三郎
107954,夢恋あかり_by_北島三郎
226552,夢千里_by_北島三郎
64535,夢人_by_北島三郎
38308,湯本ブルース_by_北島三郎
290157,夜明けの詩_by_北島三郎
4751,夜汽車_by_北島三郎
565,横浜恋あかり_by_北島三郎
39908,横浜の女_by_北島三郎
575,与作_by_北島三郎
195014,夜半の風_by_北島三郎
600,漁歌_by_北島三郎
259582,流転_by_北島三郎
21382,流転笠_by_北島三郎
267521,令和音頭_by_北島三郎
6169,浪曲太鼓_by_北島三郎
181613,浪人独り旅_by_北島三郎
181609,浪人まかり通る_by_北島三郎
37530,路地の雨_by_北島三郎
40925,和_by_北島三郎
21386,若かりし母の歌_by_北島三郎
306117,別れの一本杉_by_北島三郎
306083,別れのブルース_by_北島三郎
227053,別れ船_by_北島三郎
5996,轍(わだち)_by_北島三郎
3,ああ、いい女_by_細川たかし
38350,旭川恋の町_by_細川たかし
34799,旭川ブルース_by_細川たかし
193123,熱き心に_by_細川たかし
37506,あやいろの恋_by_細川たかし
12468,粋な酒_by_細川たかし
212575,粋な別れ_by_細川たかし
677,一緒に暮らそう_by_細川たかし
672,いつかどこかで_by_細川たかし
193124,命くれない_by_細川たかし
2340,いのち舟_by_細川たかし
785,うかれ節_by_細川たかし
213441,江差追分(前唄)_by_細川たかし
170283,艶歌船_by_細川たかし
230338,縁結び祝い唄_by_細川たかし
910,応援歌、いきます_by_細川たかし
38351,置き手紙_by_細川たかし
46292,オジロ鷲_by_細川たかし
112062,おそ松くん音頭_by_細川たかし
214914,男の純情_by_細川たかし
1026,男の火祭り_by_細川たかし
193121,想いで迷子_by_細川たかし
212570,おゆき_by_細川たかし
6122,女ごころ_by_細川たかし
9314,女のしぐれ_by_細川たかし
1184,女の十字路_by_細川たかし
163999,女の十字路 ～あなたに迷いそうな夜～_by_細川たかし
38352,おんなの春_by_細川たかし
213164,おんなの宿_by_細川たかし
12147,開運！招き猫音頭_by_細川たかし
217673,柿の木坂の家_by_細川たかし
214919,影を慕いて_by_細川たかし
213166,カスバの女_by_細川たかし
193122,カスマプゲ_by_細川たかし
214913,悲しい酒_by_細川たかし
15973,合掌風の宿_by_細川たかし
212577,北国の春_by_細川たかし
1484,北国へ_by_細川たかし
1486,北酒場_by_細川たかし
192391,北岳_by_細川たかし
90085,北の男歌_by_細川たかし
14565,北の五番町_by_細川たかし
6317,北の尋ね人_by_細川たかし
193119,北の漁場_by_細川たかし
1501,北の旅愁_by_細川たかし
101850,北岬_by_細川たかし
25355,城崎恋歌_by_細川たかし
213161,君は心の妻だから_by_細川たかし
213168,兄弟仁義_by_細川たかし
245529,兄弟船_by_細川たかし
79105,恋_by_細川たかし
212578,恋あざみ_by_細川たかし
1821,恋の酒_by_細川たかし
66638,恋宿り～銀山夜景～_by_細川たかし
1918,心のこり_by_細川たかし
40156,この蒼い空には_by_細川たかし
2034,酒場であばよ_by_細川たかし
40450,櫻の花の散るごとく_by_細川たかし
214912,酒は涙か溜息か_by_細川たかし
14909,さだめ川_by_細川たかし
2086,佐渡の恋唄_by_細川たかし
79118,さよならイエスタデイ_by_細川たかし
214910,サーカスの唄_by_細川たかし
213163,思案橋ブルース_by_細川たかし
11966,しぐれの港_by_細川たかし
267645,凍れ船_by_細川たかし
20338,下北漁歌_by_細川たかし
43594,新宿情話_by_細川たかし
213160,新宿の女_by_細川たかし
174670,ジュリアに傷心_by_細川たかし
5586,人生希望と辛抱だ_by_細川たかし
214909,人生劇場_by_細川たかし
2644,人生航路_by_細川たかし
214911,人生の並木路_by_細川たかし
230337,人生夢将棋_by_細川たかし
214916,青春日記_by_細川たかし
969,正調おそ松節_by_細川たかし
213165,そして、神戸_by_細川たかし
212576,そんな女のひとりごと_by_細川たかし
16939,大鴉～故郷偲んで～_by_細川たかし
212569,津軽海峡・冬景色_by_細川たかし
192390,津軽じょんがら節_by_細川たかし
123763,津軽へ_by_細川たかし
284610,津軽山唄_by_細川たかし
213159,東京ブルース_by_細川たかし
38353,遠い灯り_by_細川たかし
212572,時には娼婦のように_by_細川たかし
193112,時の流れに身をまかせ_by_細川たかし
5573,浪花節だよ人生は_by_細川たかし
214908,新妻鏡_by_細川たかし
518,日本列島 旅鴉_by_細川たかし
284611,2020 イヨマンテの夜_by_細川たかし
212574,ぬくもり_by_細川たかし
114812,ねぶた_by_細川たかし
123762,博多情話_by_細川たかし
42678,母恋鴉_by_細川たかし
193116,氷雨_by_細川たかし
212580,ひとり酒場で_by_細川たかし
38354,ひとり旅_by_細川たかし
245995,風雪ながれ旅_by_細川たかし
304703,風雪よされ_by_細川たかし
10496,双葉山_by_細川たかし
8527,ふたり道_by_細川たかし
267646,冬嵐_by_細川たかし
9902,冬の宿_by_細川たかし
193113,釜山港へ帰れ_by_細川たかし
4131,北緯五十度_by_細川たかし
6720,北斗の星_by_細川たかし
213169,星影のワルツ_by_細川たかし
306366,星屑の街(Stardust In Your Eyes)_by_細川たかし
213162,星の流れに_by_細川たかし
6236,ほたる草_by_細川たかし
213442,北海無法松_by_細川たかし
193118,望郷酒場_by_細川たかし
4114,望郷じょんから_by_細川たかし
193117,まわり道_by_細川たかし
52478,満天の船歌_by_細川たかし
214915,緑の地平線_by_細川たかし
212571,港の五番町_by_細川たかし
236973,港町・涙町・別れ町_by_細川たかし
4377,港夜景_by_細川たかし
38355,みれん心_by_細川たかし
212579,昔の名前で出ています_by_細川たかし
38356,六つの星_by_細川たかし
18649,夫婦ごころ_by_細川たかし
193120,夫婦舟_by_細川たかし
214917,目ン無い千鳥_by_細川たかし
304702,最上川舟唄_by_細川たかし
4560,矢切の渡し_by_細川たかし
140399,屋久島_by_細川たかし
193115,雪國_by_細川たかし
4644,ゆきずり_by_細川たかし
42331,雪密室_by_細川たかし
12239,雪港_by_細川たかし
4660,湯けむり情話_by_細川たかし
214918,湯の町エレジー_by_細川たかし
193114,夢追い酒_by_細川たかし
4675,夢暦_by_細川たかし
10712,夢のゆめ ～近松恋物語り～_by_細川たかし
7767,夢酔い人_by_細川たかし
17802,夜明けの出船_by_細川たかし
245996,与作_by_細川たかし
212573,夜の銀狐_by_細川たかし
213167,別れの一本杉_by_細川たかし
250646,輪！諸居おおさか_by_細川たかし
250647,輪！諸居にっぽん_by_細川たかし
191884,あなたに抱かれたい_by_バーブ佐竹
191877,大阪無情_by_バーブ佐竹
987,おとこ酒_by_バーブ佐竹
191879,男の詩_by_バーブ佐竹
191880,俺は泣きたい_by_バーブ佐竹
13877,女心の唄_by_バーブ佐竹
41694,カクテル小唄_by_バーブ佐竹
157292,加奈子の雨_by_バーブ佐竹
59104,昨日・今日・明日_by_バーブ佐竹
157286,恋椿_by_バーブ佐竹
191881,さすらい_by_バーブ佐竹
157284,サハラ砂漠_by_バーブ佐竹
157291,淋しがりや_by_バーブ佐竹
157290,三条河原町_by_バーブ佐竹
157288,下町人形_by_バーブ佐竹
157293,少年の悲しい唄_by_バーブ佐竹
191883,ついてこいどこまでも_by_バーブ佐竹
43660,ネオン川_by_バーブ佐竹
191885,納沙布岬_by_バーブ佐竹
191876,博多なじみ_by_バーブ佐竹
191875,花の命_by_バーブ佐竹
157287,船漕ぎ歌_by_バーブ佐竹
34632,星が云ったよ_by_バーブ佐竹
24095,望郷歌_by_バーブ佐竹
157289,真赤なバラよ_by_バーブ佐竹
4420,虫けらの唄_by_バーブ佐竹
191882,もう一度お前と暮したい_by_バーブ佐竹
191878,夜の扉_by_バーブ佐竹
157285,忘れ雪_by_バーブ佐竹
13082,愛と死をみつめて_by_青山和子
28424,大阪物語_by_青山和子
200002,最後の初恋_by_青山和子
200001,月冴えて_by_青山和子
41818,夢を下さい_by_青山和子
312623,雨の千波湖_by_氷川きよし
312622,中禅寺湖_by_氷川きよし
312621,赤城山残照_by_氷川きよし
312620,犬吠物語_by_氷川きよし
312619,勝山弁天桜_by_氷川きよし
312618,ダイヤモンド富士_by_氷川きよし
312617,志摩の夕月_by_氷川きよし
312616,近江街道_by_氷川きよし
312615,紀州恋旅情_by_氷川きよし
312614,黄金色の砂_by_氷川きよし
312613,風の津和野_by_氷川きよし
312612,松山空港_by_氷川きよし
312611,八女のふるさと_by_氷川きよし
311565,It's a merry Christmas!_by_氷川きよし
311564,Very Merry Xmas_by_氷川きよし
311563,だからあなたも生きぬいて_by_氷川きよし
54863,ああ上野駅_by_氷川きよし
174505,愛燦燦_by_氷川きよし
71223,哀愁の湖_by_氷川きよし
57648,哀愁列車_by_氷川きよし
134966,哀傷歌_by_氷川きよし
35776,会津の小鉄_by_氷川きよし
141646,逢いたくてオホーツク_by_氷川きよし
304988,哀伝橋_by_氷川きよし
189639,愛の讃歌_by_氷川きよし
256304,愛の翼_by_氷川きよし
221017,逢えてよかった_by_氷川きよし
158084,青い山脈_by_氷川きよし
35773,青い背広で_by_氷川きよし
286401,青い鳥_by_氷川きよし
231965,碧し_by_氷川きよし
130722,紅い落葉_by_氷川きよし
20530,赤い傘_by_氷川きよし
17326,赤いシャツ着て_by_氷川きよし
66641,赤い夕陽の故郷_by_氷川きよし
20529,赤いランプの終列車_by_氷川きよし
57619,赤城の子守唄_by_氷川きよし
66481,アカシアの雨がやむとき_by_氷川きよし
230992,憧れのハワイ航路_by_氷川きよし
54878,朝顔日記_by_氷川きよし
39877,浅草人情_by_氷川きよし
58650,浅草パラダイス_by_氷川きよし
292091,明日はいい日_by_氷川きよし
169806,明日への道_by_氷川きよし
94449,足手まとい_by_氷川きよし
272881,あなたがいるから_by_氷川きよし
198774,貴男がすべて…_by_氷川きよし
138430,あなたのブルース_by_氷川きよし
239480,あの娘が泣いてる波止場_by_氷川きよし
57631,あの娘たずねて_by_氷川きよし
108227,あの娘と野菊と渡し舟_by_氷川きよし
194758,あの娘の船はいつ帰る_by_氷川きよし
17008,あの娘は行っちゃった_by_氷川きよし
40737,あのままあの娘とあれっきり_by_氷川きよし
53483,あばよ_by_氷川きよし
268440,雨がやんだら_by_氷川きよし
268439,雨とルージュ_by_氷川きよし
57630,雨に咲く花_by_氷川きよし
158089,雨の湯の町_by_氷川きよし
151070,雨降り坂道_by_氷川きよし
268431,ありがとうの歌_by_氷川きよし
292092,あれから_by_氷川きよし
221013,アンコ椿は恋の花_by_氷川きよし
66476,杏の花咲く里_by_氷川きよし
17328,あん時ゃどしゃぶり_by_氷川きよし
158088,粋な下町 恋の街_by_氷川きよし
147059,幾千もの祈り_by_氷川きよし
66482,石狩挽歌_by_氷川きよし
189648,石割り桜_by_氷川きよし
57615,伊豆の佐太郎_by_氷川きよし
300148,磯千鳥_by_氷川きよし
57614,潮来笠_by_氷川きよし
151071,一陣の風_by_氷川きよし
130724,一番星よ こんばんは_by_氷川きよし
37396,一剣_by_氷川きよし
174511,一緒節_by_氷川きよし
130718,一杯のコーヒーから_by_氷川きよし
57622,一本刀土俵入り_by_氷川きよし
57650,いっぽんどっこの唄_by_氷川きよし
280765,いつか会えますように_by_氷川きよし
42472,いつもみんなで手をつなごう_by_氷川きよし
35770,愛しき街角_by_氷川きよし
194760,愛しのテキーロ_by_氷川きよし
268436,命くれない_by_氷川きよし
174507,今は倖せかい_by_氷川きよし
221009,イヨマンテの夜_by_氷川きよし
230341,祝い船_by_氷川きよし
307475,WALK_by_氷川きよし
304987,魚津海岸_by_氷川きよし
119173,浮雲道中_by_氷川きよし
268438,うそ_by_氷川きよし
275939,歌は我が命_by_氷川きよし
306501,生まれてきたら愛すればいい_by_氷川きよし
113869,海沿いのふるさと_by_氷川きよし
268434,海の匂いのお母さん_by_氷川きよし
45033,裏町人生_by_氷川きよし
254149,栄光のゴール_by_氷川きよし
122167,越後獅子の唄_by_氷川きよし
264397,越後の雪次郎_by_氷川きよし
256296,襟裳岬_by_氷川きよし
243186,俺ら江戸っ子 浅太郎_by_氷川きよし
209674,奥入瀬旅情_by_氷川きよし
287765,黄金岬_by_氷川きよし
130714,王将_by_氷川きよし
40735,近江の鯉太郎_by_氷川きよし
256303,お江戸のさのさ_by_氷川きよし
12808,大井追っかけ音次郎_by_氷川きよし
221010,大江戸出世小唄_by_氷川きよし
268441,大阪とんぼ_by_氷川きよし
66640,大利根月夜_by_氷川きよし
158734,大利根ながれ月_by_氷川きよし
230986,大利根無情_by_氷川きよし
54987,丘を越えて_by_氷川きよし
64761,扇_by_氷川きよし
130717,奥飛騨慕情_by_氷川きよし
74174,おさらば故郷さん_by_氷川きよし
212940,おじいちゃんちへいこう_by_氷川きよし
